ElemID,PointID,x,y,sigma_x,sigma_y,tau_xy,VonMises
7.590000000000000000e+02,1.000000000000000000e+00,1.341205758970065443e+00,3.593749999999999445e-01,1.070907300391825993e+05,4.952503818012523116e+05,-1.120520397191186494e+05,4.912958569039393915e+05
7.590000000000000000e+02,2.000000000000000000e+00,1.372455758970065443e+00,3.593749999999999445e-01,7.877672968056400714e+04,4.460369413551892503e+05,-9.726223770281134057e+04,4.454180320607242757e+05
7.590000000000000000e+02,3.000000000000000000e+00,1.399519052838329003e+00,3.749999999999999445e-01,6.874423398732671922e+04,4.144321292842893163e+05,-9.979149970368998765e+04,4.217404064843250089e+05
7.590000000000000000e+02,4.000000000000000000e+00,1.368269052838329003e+00,3.749999999999999445e-01,8.636021392812798149e+04,4.384534571414563106e+05,-1.103972177062537230e+05,4.454180320828843396e+05
7.600000000000000000e+02,0.000000000000000000e+00,1.401612405904197223e+00,3.671874999999999445e-01,6.476701460844147368e+04,4.164202854210133664e+05,-9.250689390844399168e+04,4.198843862827700796e+05
7.600000000000000000e+02,1.000000000000000000e+00,1.372455758970065443e+00,3.593749999999999445e-01,8.223908483386668377e+04,4.573533429060711060e+05,-9.958940319649736921e+04,4.561547705137685989e+05
7.600000000000000000e+02,2.000000000000000000e+00,1.403705758970065443e+00,3.593749999999999445e-01,5.571980939165126620e+04,4.066005178523166687e+05,-8.314399174099757511e+04,4.080585068479978363e+05
7.600000000000000000e+02,3.000000000000000000e+00,1.430769052838329003e+00,3.749999999999999445e-01,4.891783095552884333e+04,3.760355141793646035e+05,-8.518592274960740178e+04,3.836283940191830625e+05
7.600000000000000000e+02,4.000000000000000000e+00,1.399519052838329003e+00,3.749999999999999445e-01,6.571378784998410265e+04,4.040999487371799187e+05,-9.774514326771355991e+04,4.119738720826325007e+05
7.610000000000000000e+02,0.000000000000000000e+00,1.432862405904197223e+00,3.671874999999999445e-01,4.384914070765158976e+04,3.756007716645626933e+05,-7.732562447540462017e+04,3.800877166269996087e+05
7.610000000000000000e+02,1.000000000000000000e+00,1.403705758970065443e+00,3.593749999999999445e-01,5.874416434647772257e+04,4.164538770878222422e+05,-8.517606357115859282e+04,4.173551952525620582e+05
7.610000000000000000e+02,2.000000000000000000e+00,1.434955758970065443e+00,3.593749999999999445e-01,3.411603440566376230e+04,3.643415933620957076e+05,-6.747501971094921464e+04,3.676104527589259087e+05
7.610000000000000000e+02,3.000000000000000000e+00,1.462019052838329003e+00,3.749999999999999445e-01,3.043457914335721216e+04,3.351990341372875846e+05,-6.932619094321224838e+04,3.427847383024216979e+05
7.610000000000000000e+02,4.000000000000000000e+00,1.430769052838329003e+00,3.749999999999999445e-01,4.633830252013763675e+04,3.671969740211449098e+05,-8.344308419858808338e+04,3.753049645898388699e+05
7.620000000000000000e+02,0.000000000000000000e+00,1.464112405904197223e+00,3.671874999999999445e-01,2.436957800355445579e+04,3.322093869884204469e+05,-6.094739668121610885e+04,3.376461254808332887e+05
7.620000000000000000e+02,1.000000000000000000e+00,1.434955758970065443e+00,3.593749999999999445e-01,3.669180530350124900e+04,3.726807482001558528e+05,-6.920451616725222266e+04,3.754073712328584515e+05
7.620000000000000000e+02,2.000000000000000000e+00,1.466205758970065443e+00,3.593749999999999445e-01,1.408840135129118426e+04,3.194818410639950307e+05,-5.068800160867627710e+04,3.247675506299226545e+05
7.620000000000000000e+02,3.000000000000000000e+00,1.493269052838329003e+00,3.749999999999999445e-01,1.336613461667475349e+04,2.920918310710697551e+05,-5.262534823519640486e+04,2.998340114615777275e+05
7.620000000000000000e+02,4.000000000000000000e+00,1.462019052838329003e+00,3.749999999999999445e-01,2.834191539009557164e+04,3.279496097762852442e+05,-6.791054261242396024e+04,3.359985357433039462e+05
7.630000000000000000e+02,0.000000000000000000e+00,1.495362405904197223e+00,3.671874999999999445e-01,6.392840198346804755e+03,2.864310862209467450e+05,-4.378892950176531303e+04,2.932659858186682686e+05
7.630000000000000000e+02,1.000000000000000000e+00,1.466205758970065443e+00,3.593749999999999445e-01,1.618975203570311896e+04,3.262080151863546926e+05,-5.209723906211766734e+04,3.309605978338795248e+05
7.630000000000000000e+02,2.000000000000000000e+00,1.497455758970065443e+00,3.593749999999999445e-01,-4.296727597746457832e+03,2.722240176476045744e+05,-3.320497461116639170e+04,2.803600562106397119e+05
7.630000000000000000e+02,3.000000000000000000e+00,1.524519052838329003e+00,3.749999999999999445e-01,-2.264719140243818856e+03,2.469068121032541676e+05,-3.549898021537140448e+04,2.555539281404155190e+05
7.630000000000000000e+02,4.000000000000000000e+00,1.493269052838329003e+00,3.749999999999999445e-01,1.179009690954293183e+04,2.865423046594687621e+05,-5.155719373449720297e+04,2.946889374941088026e+05
7.640000000000000000e+02,0.000000000000000000e+00,1.526612405904197223e+00,3.671874999999999445e-01,-1.005828133946987873e+04,2.384639415605927643e+05,-2.626412280220146931e+04,2.478591743336535001e+05
7.640000000000000000e+02,1.000000000000000000e+00,1.497455758970065443e+00,3.593749999999999445e-01,-2.702087394733634028e+03,2.772395814145805198e+05,-3.427242529399987689e+04,2.848543658855882240e+05
7.640000000000000000e+02,2.000000000000000000e+00,1.528705758970065443e+00,3.593749999999999445e-01,-2.104634098264265049e+04,2.226913551708116138e+05,-1.543038458515792627e+04,2.354474816954293638e+05
7.640000000000000000e+02,3.000000000000000000e+00,1.555769052838329003e+00,3.749999999999999445e-01,-1.646498471529839662e+04,1.998431405864675471e+05,-1.834936992632448164e+04,2.109712988688991463e+05
7.640000000000000000e+02,4.000000000000000000e+00,1.524519052838329003e+00,3.749999999999999445e-01,-3.314403545246943850e+03,2.430993848037027929e+05,-3.478508868965495640e+04,2.520794176664999686e+05
7.650000000000000000e+02,0.000000000000000000e+00,1.557862405904197223e+00,3.671874999999999445e-01,-2.499875809057710649e+04,1.884953212985199061e+05,-8.773912994454982254e+03,2.027276933316056675e+05
7.650000000000000000e+02,1.000000000000000000e+00,1.528705758970065443e+00,3.593749999999999445e-01,-1.996483577321015400e+04,2.259829024509153678e+05,-1.615189894864800408e+04,2.382461540539932321e+05
7.650000000000000000e+02,2.000000000000000000e+00,1.559955758970065443e+00,3.593749999999999445e-01,-3.616663501486487803e+04,1.711280581167810888e+05,2.231967380897258408e+03,1.918252038106547261e+05
7.650000000000000000e+02,3.000000000000000000e+00,1.587019052838329003e+00,3.749999999999999445e-01,-2.928185009847290712e+04,1.510626333549119299e+05,-1.564775123660458121e+03,1.676546596138979367e+05
7.650000000000000000e+02,4.000000000000000000e+00,1.555769052838329003e+00,3.749999999999999445e-01,-1.698553241229589185e+04,1.977949548163546715e+05,-1.799179084415630859e+04,2.091461658541565121e+05
7.660000000000000000e+02,0.000000000000000000e+00,1.589112405904197223e+00,3.671874999999999445e-01,-3.847838063162864273e+04,1.367017991706822359e+05,8.296621470934509489e+03,1.601078802481249149e+05
7.660000000000000000e+02,1.000000000000000000e+00,1.559955758970065443e+00,3.593749999999999445e-01,-3.561362804953386512e+04,1.726529877389720932e+05,1.866546458748550776e+03,1.929679661292740784e+05
7.660000000000000000e+02,2.000000000000000000e+00,1.591205758970065443e+00,3.593749999999999445e-01,-4.972792404313541192e+04,1.176772615081080294e+05,1.940964236011886533e+04,1.526527198487142159e+05
7.660000000000000000e+02,3.000000000000000000e+00,1.618269052838329003e+00,3.749999999999999445e-01,-4.079604150924555870e+04,1.007043697406281717e+05,1.448254432317339524e+04,1.286206010171013040e+05
7.660000000000000000e+02,4.000000000000000000e+00,1.587019052838329003e+00,3.749999999999999445e-01,-2.927018311291723512e+04,1.507917304006278573e+05,-1.565754524129812125e+03,1.673796460120192496e+05
7.670000000000000000e+02,0.000000000000000000e+00,1.620362405904197223e+00,3.671874999999999445e-01,-5.051601865243093926e+04,8.345059441952740599e+04,2.455716551838221494e+04,1.246620422125763434e+05
7.670000000000000000e+02,1.000000000000000000e+00,1.591205758970065443e+00,3.593749999999999445e-01,-4.973068881556113047e+04,1.173492839510793565e+05,1.941858299349032677e+04,1.523518975045158295e+05
7.670000000000000000e+02,2.000000000000000000e+00,1.622455758970065443e+00,3.593749999999999445e-01,-6.206532670737736044e+04,6.168781403222732479e+04,3.576563935292745737e+04,1.237889671421217499e+05
7.670000000000000000e+02,3.000000000000000000e+00,1.649519052838329003e+00,3.749999999999999445e-01,-5.092428408327106445e+04,4.952421930170417909e+04,2.953335132455143685e+04,1.009186451600363944e+05
7.670000000000000000e+02,4.000000000000000000e+00,1.618269052838329003e+00,3.749999999999999445e-01,-4.038612278493787016e+04,1.017665677883535973e+05,1.421318813678654442e+04,1.292419223246035835e+05
7.680000000000000000e+02,0.000000000000000000e+00,6.786756997724610052e-01,3.828124999999999445e-01,-3.864660460318567493e+04,1.242723623186446057e+05,2.861266264826885890e+04,1.555504365944206074e+05
7.680000000000000000e+02,1.000000000000000000e+00,6.495190528383290030e-01,3.749999999999999445e-01,-9.296715394527689205e+04,9.733378135769731307e+04,5.238732542172801914e+04,1.881459458403393219e+05
7.680000000000000000e+02,2.000000000000000000e+00,6.807690528383290030e-01,3.749999999999999445e-01,-1.512263949150524058e+04,1.542220734385195829e+05,2.017903011685089587e+04,1.660330290890329634e+05
7.680000000000000000e+02,3.000000000000000000e+00,7.078323467065927854e-01,3.906249999999999445e-01,1.826458361525543660e+04,1.519179419970825838e+05,4.982370657720458439e+03,1.439180677090861427e+05
7.680000000000000000e+02,4.000000000000000000e+00,6.765823467065927854e-01,3.906249999999999445e-01,-7.459948451267782366e+04,6.082139940973501507e+04,4.352874419033068989e+04,1.395916382573950395e+05
7.690000000000000000e+02,0.000000000000000000e+00,7.099256997724610052e-01,3.828124999999999445e-01,4.511247665767261060e+04,1.929102939235663216e+05,-3.183578771658154892e+03,1.748635509235707286e+05
7.690000000000000000e+02,1.000000000000000000e+00,6.807690528383290030e-01,3.749999999999999445e-01,-8.840110789961378032e+03,1.762920391453094198e+05,1.592222123832691250e+04,1.829645407441276184e+05
7.690000000000000000e+02,2.000000000000000000e+00,7.120190528383290030e-01,3.749999999999999445e-01,6.700973662848887034e+04,2.256647708404652949e+05,-8.638222836240025572e+03,2.012883837245877658e+05
7.690000000000000000e+02,3.000000000000000000e+00,7.390823467065927854e-01,3.906249999999999445e-01,1.028411560935719899e+05,2.091169236752612924e+05,-2.410441204407122132e+04,1.858586371534653008e+05
7.690000000000000000e+02,4.000000000000000000e+00,7.078323467065927854e-01,3.906249999999999445e-01,9.401467935032569585e+03,1.271085861547012610e+05,1.084721636224301801e+04,1.241086591862459463e+05
7.700000000000000000e+02,0.000000000000000000e+00,7.411756997724610052e-01,3.828124999999999445e-01,1.221940590276338626e+05,2.599359968511607149e+05,-2.943348867300208076e+04,2.309425615697746398e+05
7.700000000000000000e+02,1.000000000000000000e+00,7.120190528383290030e-01,3.749999999999999445e-01,6.928419958447475801e+04,2.225622732254095026e+05,-9.932997481015176163e+03,1.980156815357638698e+05
7.700000000000000000e+02,2.000000000000000000e+00,7.432690528383290030e-01,3.749999999999999445e-01,1.202505984345867910e+05,2.261346528512190271e+05,-2.487032816213330443e+04,2.006485982521123078e+05
7.700000000000000000e+02,3.000000000000000000e+00,7.703323467065927854e-01,3.906249999999999445e-01,1.892550545979899471e+05,2.979448890275218291e+05,-5.267729477802267502e+04,2.766328767587229959e+05
7.700000000000000000e+02,4.000000000000000000e+00,7.390823467065927854e-01,3.906249999999999445e-01,6.587245613188274729e+04,1.460557477618387493e+05,-5.392817940901870770e+02,1.266936603324173338e+05
7.710000000000000000e+02,0.000000000000000000e+00,7.724256997724610052e-01,3.828124999999999445e-01,2.359423366167929489e+05,3.171021437787677278e+05,-5.739980763344200386e+04,3.021406109694525367e+05
7.710000000000000000e+02,1.000000000000000000e+00,7.432690528383290030e-01,3.749999999999999445e-01,1.505168947199222748e+05,3.612457426244974486e+05,-4.601691625288607611e+04,3.242420461539443932e+05
7.710000000000000000e+02,2.000000000000000000e+00,7.745190528383290030e-01,3.749999999999999445e-01,2.534423846145111311e+05,3.412389774914683658e+05,-5.513149369105070218e+04,3.214204515731325955e+05
7.710000000000000000e+02,3.000000000000000000e+00,8.015823467065927854e-01,3.906249999999999445e-01,3.175233639985563350e+05,2.809796352467802353e+05,-5.625789112734631635e+04,3.163034840971838566e+05
7.710000000000000000e+02,4.000000000000000000e+00,7.703323467065927854e-01,3.906249999999999445e-01,2.098258769300601271e+05,2.434081324052504788e+05,-6.379962453865589487e+04,2.537957229554138903e+05
7.720000000000000000e+02,0.000000000000000000e+00,8.036756997724610052e-01,3.828124999999999445e-01,2.913908504886549199e+05,2.982345431042403216e+05,-4.142429387787606538e+04,3.034758139600230497e+05
7.720000000000000000e+02,1.000000000000000000e+00,7.745190528383290030e-01,3.749999999999999445e-01,2.635971406120519387e+05,3.148855434039678657e+05,-6.063464052456198260e+04,3.109069121408085921e+05
7.720000000000000000e+02,2.000000000000000000e+00,8.057690528383290030e-01,3.749999999999999445e-01,3.307561975349179120e+05,4.218453381600226276e+05,-6.042783763183786505e+04,3.984717834678386571e+05
7.720000000000000000e+02,3.000000000000000000e+00,8.328323467065927854e-01,3.906249999999999445e-01,3.036215491296025575e+05,2.790874233516608947e+05,-2.062183429265370432e+04,2.943036854969529086e+05
7.720000000000000000e+02,4.000000000000000000e+00,8.015823467065927854e-01,3.906249999999999445e-01,3.214666943021419575e+05,3.567137995815945324e+05,-6.030387482339941198e+04,3.561230634909531800e+05
7.730000000000000000e+02,0.000000000000000000e+00,8.349256997724610052e-01,3.828124999999999445e-01,3.217404405006538145e+05,3.412486709082787274e+05,-3.016379482611142521e+04,3.360113574075502693e+05
7.730000000000000000e+02,1.000000000000000000e+00,8.057690528383290030e-01,3.749999999999999445e-01,3.035212913235345040e+05,3.505093773982024868e+05,-4.251491425390779477e+04,3.376647640544128371e+05
7.730000000000000000e+02,2.000000000000000000e+00,8.370190528383290030e-01,3.749999999999999445e-01,3.501278311701148050e+05,4.269547978130490519e+05,-4.586804677527280728e+04,4.021228336148646777e+05
7.730000000000000000e+02,3.000000000000000000e+00,8.640823467065927854e-01,3.906249999999999445e-01,3.307784906463990919e+05,3.333758633612298290e+05,-1.285599316930552777e+04,3.328304987928468618e+05
7.730000000000000000e+02,4.000000000000000000e+00,8.328323467065927854e-01,3.906249999999999445e-01,3.257846276068702573e+05,3.316562408750086906e+05,-3.507717362807806785e+04,3.343264947600365267e+05
7.740000000000000000e+02,0.000000000000000000e+00,8.661756997724610052e-01,3.828124999999999445e-01,3.396774368419307284e+05,3.829303044965395238e+05,-2.242076947029573057e+04,3.653103715907230508e+05
7.740000000000000000e+02,1.000000000000000000e+00,8.370190528383290030e-01,3.749999999999999445e-01,3.335849318942420068e+05,3.757995820988897467e+05,-3.481371000544632261e+04,3.616339833385040401e+05
7.740000000000000000e+02,2.000000000000000000e+00,8.682690528383290030e-01,3.749999999999999445e-01,3.653006542822242482e+05,4.649696394629225833e+05,-3.690246312714558735e+04,4.288041458272958407e+05
7.740000000000000000e+02,3.000000000000000000e+00,8.953323467065927854e-01,3.906249999999999445e-01,3.408015405818192521e+05,3.869207524250565330e+05,-1.281083471805467525e+04,3.667185878423635149e+05
7.740000000000000000e+02,4.000000000000000000e+00,8.640823467065927854e-01,3.906249999999999445e-01,3.432142991665162263e+05,3.846701725228847354e+05,-2.145098751211406125e+04,3.675912508536875248e+05
7.750000000000000000e+02,0.000000000000000000e+00,8.974256997724610052e-01,3.828124999999999445e-01,3.523982811967899906e+05,4.299004141236109426e+05,-2.237293865372546134e+04,3.987535489286151133e+05
7.750000000000000000e+02,1.000000000000000000e+00,8.682690528383290030e-01,3.749999999999999445e-01,3.536866392352200928e+05,4.254386878005288891e+05,-2.906139455580532012e+04,3.976858435030269902e+05
